index,tweet
2019-07-19,"Because of the faulty thought process we have going for us at the Federal Reserve, we pay much higher interest rates than countries that are no match for us economically. In other words, our interest costs are much higher than other countries, when they should be lower. Correct! [Twitter for iPhone] link "
2019-07-19,"....he could not have been nicer or more respectful to your favorite President, me. Then I saw the column he wrote, Trump Will Be Re-elected, Wont He? He called me a Racist, which I am not, and said Rhode Island went from economically bad to great in 5 years because the..... [Twitter for iPhone] link "
2019-07-19,"....Governor of the State did a good job. That may be true but she could not have done it without the tremendous economic success of our Country & the turnaround that my Administration has caused. Really Nasty to me in his average I.Q. Columns, kissed my a.. on the call. Phony! [Twitter for iPhone] link "
2019-07-19,"Thomas the Chin Friedman, a weak and pathetic sort of guy, writes columns for The New York Times in between rounds of his favorite game, golf. Two weeks ago, while speaking to a friend on his cell phone, I unfortunately ended up speaking to Friedman. We spoke for a while and... [Twitter for iPhone] link "
2019-07-19,"....Mainstream Media, which has lost all credibility, has either officially or unofficially become a part of the Radical Left Democrat Party. It is a sick partnership, so pathetic to watch! They even covered a tiny staged crowd as they greeted Foul Mouthed Omar in Minnesota, a... [Twitter for iPhone] link "
2019-07-19,"....State which I will win in #2020 because they cant stand her and her hatred of our Country, and they appreciate all that I have done for them (opening up mining and MUCH more) which has led to the best employment & economic year in Minnesotas long and beautiful history! [Twitter for iPhone] link "
2019-07-19,"It is amazing how the Fake News Media became crazed over the chant send her back by a packed Arena (a record) crowd in the Great State of North Carolina, but is totally calm & accepting of the most vile and disgusting statements made by the three Radical Left Congresswomen... [Twitter for iPhone] link "
2019-07-19,"It is amazing how the Fake News Media became crazed over the chant send he back by a packed Arena (a record) crowd in the Great State of North Carolina, but is totally calm & accepting of the most vile and disgusting statements made by the three Radical Left Congresswomen.... [Twitter for iPhone] link "
2019-07-19,"Great new book, Justice On Trial, The Kavanaugh Confirmation and the Future of the Supreme Court. Fantastic job by Mollie Hemingway and Carrie Severino! [Twitter for iPhone] link "
2019-07-18,https://t.co/D7H1Wr1LHy [Twitter for iPhone] link 
2019-07-18,"I am pleased to announce that it is my intention to nominate Gene Scalia as the new Secretary of Labor. Gene has led a life of great success in the legal and labor field and is highly respected not only as a lawyer, but as a lawyer with great experience.... [Twitter for iPhone] link "
2019-07-18,....working with labor and everyone else. He will be a great member of an Administration that has done more in the first 2  years than perhaps any Administration in history! [Twitter for iPhone] link 
2019-07-18,"Today, @FLOTUS Melania and I were honored to welcome members of Team USA to the @WhiteHouse for a great celebration of their success during the 2019 @SpecialOlympics @WorldGamesAD! Congratulations @specialolyUSA! #Cheer4USA https://t.co/m7PcT6N1KO [Twitter for iPhone] link "
2019-07-18,"This should have been taken care of years ago, the Trump Administration is taking care of these thugs now! https://t.co/ulqagIAtxI [Twitter for iPhone] link "
2019-07-18,"Today, on behalf of the American people, I received an American flag that flew aboard a ship carrying the first waves of U.S. Service Members to land in Normandy...https://t.co/f1fLTAj0We [Twitter for iPhone] link "
2019-07-18,"I want to apprise everyone of an incident in the Strait of Hormuz today, involving #USSBoxer, a U.S. Navy amphibious assault ship. The BOXER took defensive action against an Iranian drone.... https://t.co/Zql6nAUGxF [Twitter for iPhone] link "
2019-07-18,"....of gang members, in particular MS-13. ICE and Border Patrol are doing a great job! [Twitter for iPhone] link "
2019-07-18,"Most of the MS-13 Gang members indicted & arrested in L.A. were illegal aliens, 19 of 22. They are said to have killed many people in the most brutal fashion. They should never have been allowed in our Country for so long, 10 years. We have arrested and deported thousands.... [Twitter for iPhone] link "
2019-07-18,"A lot of bad things are happening in Puerto Rico. The Governor is under siege, the Mayor of San Juan is a despicable and incompetent person who I wouldnt trust under any circumstance, and the United States Congress foolishly gave 92 Billion Dollars for hurricane relief, much.... [Twitter for iPhone] link "
2019-07-18,"....of which was squandered away or wasted, never to be seen again. This is more than twice the amount given to Texas & Florida combined. I know the people of Puerto Rico well, and they are great. But much of their leadership is corrupt, & robbing the U.S. Government blind! [Twitter for iPhone] link "
2019-07-18,"Most of the MS-13 Gang members indictedand & arrested in L.A. were illegal aliens, 19 of 22. They are said to have killed many people in the most brutal fashion. They should never have been allowed in our Country for so long, 10 years. We have arrested and deported thousands..... [Twitter for iPhone] link "
2019-07-18,"....of gang members, in particular MS-13. Ice and Border Patrol are doing a great job! [Twitter for iPhone] link "
2019-07-17,"Just returned to the White House from the Great State of North Carolina. What a crowd, and what great people. The enthusiasm blows away our rivals on the Radical Left. #2020 will be a big year for the Republican Party! [Twitter for iPhone] link "
2019-07-17,"The Republican Party is the Party for ALL Americans. We are the Party of the American Worker, the American Family & the American Dream. This is the proud banner the Republican Party will carry into the Republican National Convention next summer in the great city of Charlotte, NC! https://t.co/T39INp0N8N [Twitter for iPhone] link "
2019-07-17,"Together, we will continue unleashing the power of American enterprise, so every American can know the dignity of work and the pride of a paycheck. With your help, we will elect a Republican Congress to create a safe, modern, fair, and LAWFUL system of immigration! #MAGA2020 https://t.co/zxy6zRLGu1 [Twitter for iPhone] link "
2019-07-17,"THANK YOU Greenville, North Carolina! #MAGA2020 https://t.co/3ou3JzHsQX [Twitter for iPhone] link "
2019-07-17,"The United States House of Representatives has just overwhelmingly voted to kill the Resolution on Impeachment, 332-95-1. This is perhaps the most ridiculous and time consuming project I have ever had to work on. Impeachment of your President, who has led the.... [Twitter for iPhone] link "
2019-07-17,"....Greatest Economic BOOM in the history of our Country, the best job numbers, biggest tax reduction, rebuilt military and much more, is now OVER. This should never be allowed to happen to another President of the United States again! [Twitter for iPhone] link "
2019-07-17,"See you tonight, North Carolina! #MAGA2020 https://t.co/rqOwEkTtqQ [Twitter for iPhone] link "
2019-07-17,GOD BLESS THE USA https://t.co/w6FenobnlR [Twitter for iPhone] link 
2019-07-17,"New Poll: The Rasmussen Poll, one of the most accurate in predicting the 2016 Election, has just announced that Trump numbers have recently gone up by four points, to 50%. Thank you to the vicious young Socialist Congresswomen. America will never buy your act! #MAGA2020 [Twitter for iPhone] link "
2019-07-17,"After a ten year search, the so-called mastermind of the Mumbai Terror attacks has been arrested in Pakistan. Great pressure has been exerted over the last two years to find him! [Twitter for iPhone] link "
2019-07-17,"Big Rally tonight in Greenville, North Carolina. Lots of great things to tell you about, including the fact that our Economy is the best it has ever been. Best Employment & Stock Market Numbers EVER. Ill talk also about people who love, and hate, our Country (mostly love)! 7:PM [Twitter for iPhone] link "
2019-07-17,"The Democrats in Congress are getting nothing done, not on drug pricing, not on immigration, not on infrastructure, not on nothing! Sooo much opportunity, yet all they want to do is go fishing. The American people are tired of the never ending Witch Hunt, they want results now! [Twitter for iPhone] link "
2019-07-17,"...opinion, theyre Americans. Now Im entitled to my opinion, & I just think theyre left wing cranks. Theyre the reason there are directions on a shampoo bottle, & we should ignore them. The squad has moved the Democrat Party substantially LEFT, and..... [Twitter for iPhone] link "
2019-07-17,....they are destroying the Democrat Party. Im appalled that so many of our Presidential candidates are falling all over themselves to try to agree with the four horsewomen of the apocalypse. Im entitled to say that theyre Wack Jobs. Louisiana Senator John Kennedy [Twitter for iPhone] link 
2019-07-17,"In America, if you hate our Country, you are free to leave. The simple fact of the matter is, the four Congresswomen think that America is wicked in its origins, they think that America is even more wicked now, that we are all racist and evil. Theyre entitled to their..... [Twitter for iPhone] link "
2019-07-16,"....visible members of the House Democrats, who are now wedded to this bitterness and hate. The Republican vote was 187-4. Wow! Also, this was the first time since 1984 that the Speaker of the House was ruled Out of Order and broke the Rules of the House. Quite a day! [Twitter for iPhone] link "
2019-07-16,"So great to see how unified the Republican Party was on todays vote concerning statements I made about four Democrat Congresswomen. If you really want to see statements, look at the horrible things they said about our Country, Israel, and much more. They are now the top, most... [Twitter for iPhone] link "
2019-07-16,"RT @SteveDaines: Montanans are sick and tired of listening to anti-American, anti-Semite, radical Democrats trash our country and our ideal [Twitter for iPhone] link "
2019-07-16,"Yesterday, it was my great honor to host our third annual Made in America Showcase at the @WhiteHouse.... https://t.co/mBha7Qprr9 [Twitter for iPhone] link "
2019-07-16,"Looking forward to tomorrow nights rally in Greenville, North Carolina at 7:00 P.M. Eastern! https://t.co/oXRgDvjacc [Twitter for iPhone] link "
2019-07-16,"RT @VP: 50 years ago, Apollo 11 launched holding astronauts that would soon make history and walk on the moon. Today, under the leadership [Twitter for iPhone] link "
2019-07-16,"Kevin McCarthy @GOPLeader, The Presidents Tweets were not Racist. The controversy over the tweets is ALL POLITICS. I will vote against this resolution. Thank you Kevin! [Twitter for iPhone] link "
